search_term,stockcode,name,brand,price,cup_price,package_size,image_url,url
Chicken Stock,83117,Vegeta Chicken Stock Cubes,Vegeta,2,$0.33 / 10G,60g,https://cdn0.woolworths.media/content/wowproductimages/small/083117.jpg,https://www.woolworths.com.au/shop/productdetails/83117
Chicken Stock,6012391,Matt Moran Chicken Stock,Matt Moran,5,$1.00 / 100ML,500mL,https://cdn0.woolworths.media/content/wowproductimages/small/6012391.jpg,https://www.woolworths.com.au/shop/productdetails/6012391
Chicken Thighs,77038,Woolworths RSPCA Approved Chicken Thigh Fillet,Woolworths,15.5,$15.50 / 1KG,per 150g,https://cdn0.woolworths.media/content/wowproductimages/small/077038.jpg,https://www.woolworths.com.au/shop/productdetails/77038
Chicken Thighs,354118,Woolworths RSPCA Approved Chicken Thigh Cutlets,Woolworths,8,$8.00 / 1KG,per 180g,https://cdn0.woolworths.media/content/wowproductimages/small/354118.jpg,https://www.woolworths.com.au/shop/productdetails/354118
Chicken Thighs,764859,Macro Free Range Chicken Thigh Fillet,Macro,18.7,$17.00 / 1KG,800g - 1.1kg,https://cdn0.woolworths.media/content/wowproductimages/small/764859.jpg,https://www.woolworths.com.au/shop/productdetails/764859
Chicken Thighs,727622,Woolworths RSPCA Approved Chicken Thigh Fillets Skinless Tray,Woolworths,24.65,$14.50 / 1KG,1.3kg - 1.7kg,https://cdn0.woolworths.media/content/wowproductimages/small/727622.jpg,https://www.woolworths.com.au/shop/productdetails/727622
Chicken Thighs,184649,Macro Chicken Thigh Fillets Free Range,Macro,13,$20.00 / 1KG,450g - 650g,https://cdn0.woolworths.media/content/wowproductimages/small/184649.jpg,https://www.woolworths.com.au/shop/productdetails/184649
Chicken Thighs,119318,Woolworths RSPCA Approved Chicken Thigh Skinless Fillets Small,Woolworths,13.5,$18.00 / 1KG,500g - 750g,https://cdn0.woolworths.media/content/wowproductimages/small/119318.jpg,https://www.woolworths.com.au/shop/productdetails/119318
Chicken Thighs,354212,Woolworths RSPCA Approved Chicken Thigh Cutlets,Woolworths,7,$10.00 / 1KG,450g - 700g,https://cdn0.woolworths.media/content/wowproductimages/small/354212.jpg,https://www.woolworths.com.au/shop/productdetails/354212
Chicken Thighs,119370,Woolworths RSPCA Approved Chicken Thigh Skinless Cutlets Bone In,Woolworths,6.5,$10.00 / 1KG,500g - 650g,https://cdn0.woolworths.media/content/wowproductimages/small/119370.jpg,https://www.woolworths.com.au/shop/productdetails/119370
Chicken Thighs,24594,The Bare Bird Free Range Chicken Thigh Fillets,The Bare Bird,12.22,$19.10 / 1KG,380g - 640g,https://cdn0.woolworths.media/content/wowproductimages/small/024594.jpg,https://www.woolworths.com.au/shop/productdetails/24594
Chicken Thighs,229327,Macro Organic Chicken Thigh Fillet,Macro,21.3,$35.50 / 1KG,275g - 600g,https://cdn0.woolworths.media/content/wowproductimages/small/229327.jpg,https://www.woolworths.com.au/shop/productdetails/229327
Chickpeas,6006275,La Gina Chickpeas,La Gina,1.7,$4.25 / 1KG,400g,https://cdn0.woolworths.media/content/wowproductimages/small/6006275.jpg,https://www.woolworths.com.au/shop/productdetails/6006275
Chickpeas,907050,Woolworths Chickpeas,Woolworths,0.95,$2.26 / 1KG,420g,https://cdn0.woolworths.media/content/wowproductimages/small/907050.jpg,https://www.woolworths.com.au/shop/productdetails/907050
Chickpeas,700638,Macro Organic Chickpeas,Macro,1.5,$3.53 / 1KG,425g,https://cdn0.woolworths.media/content/wowproductimages/small/700638.jpg,https://www.woolworths.com.au/shop/productdetails/700638
Chickpeas,227107,Edgell Australian Grown Chickpeas,Edgell,1.95,$4.88 / 1KG,400g,https://cdn0.woolworths.media/content/wowproductimages/small/227107.jpg,https://www.woolworths.com.au/shop/productdetails/227107
Chickpeas,178262,Annalisa Chickpeas,Annalisa,1.9,$4.75 / 1KG,400g,https://cdn0.woolworths.media/content/wowproductimages/small/178262.jpg,https://www.woolworths.com.au/shop/productdetails/178262
Chickpeas,65619,Edgell Snack Time Chickpeas With Olive Oil & Sea Salt,Edgell,1.2,$17.14 / 1KG,70g,https://cdn0.woolworths.media/content/wowproductimages/small/065619.jpg,https://www.woolworths.com.au/shop/productdetails/65619
Chickpeas,65617,Edgell Snack Time Chickpea Olive Oil Garlic & Rosemary,Edgell,1.2,$17.14 / 1KG,70g,https://cdn0.woolworths.media/content/wowproductimages/small/065617.jpg,https://www.woolworths.com.au/shop/productdetails/65617
Chickpeas,65618,Edgell Snack Time Chickpeas Salad Topper with Zesty Vinaigrette,Edgell,1.2,$17.14 / 1KG,70g,https://cdn0.woolworths.media/content/wowproductimages/small/065618.jpg,https://www.woolworths.com.au/shop/productdetails/65618
Chickpeas,142090,McKenzie's Chick Peas,McKenzie's,4.8,$4.80 / 1KG,1kg,https://cdn0.woolworths.media/content/wowproductimages/small/142090.jpg,https://www.woolworths.com.au/shop/productdetails/142090
Chickpeas,292952,Edgell Snack Time Chickpeas With Lemon Tahini & Garlic,Edgell,1.2,$17.14 / 1KG,70g,https://cdn0.woolworths.media/content/wowproductimages/small/292952.jpg,https://www.woolworths.com.au/shop/productdetails/292952
Chickpeas,301304,Edgell Chickpeas Snacks Ready to Eat,Edgell,4,$8.00 / 1KG,125g x 4 pack,https://cdn0.woolworths.media/content/wowproductimages/small/301304.jpg,https://www.woolworths.com.au/shop/productdetails/301304
Chili Powder,250995,Woolworths Chilli Ground,Woolworths,2,$0.67 / 10G,30g,https://cdn0.woolworths.media/content/wowproductimages/small/250995.jpg,https://www.woolworths.com.au/shop/productdetails/250995
Chili Powder,35942,MasterFoods Ground Chilli Ground,MasterFoods,3.5,$1.30 / 10G,27g,https://cdn0.woolworths.media/content/wowproductimages/small/035942.jpg,https://www.woolworths.com.au/shop/productdetails/35942
Chili Powder,94630,Hoyt's Chilli Powder,Hoyt's,2.25,$0.45 / 10G,50g,https://cdn0.woolworths.media/content/wowproductimages/small/094630.jpg,https://www.woolworths.com.au/shop/productdetails/94630
Chili Powder,167296,Soul Papa & Co Red Pepper Powder Coarse,Soul Papa,6.5,$0.33 / 10G,200g,https://cdn0.woolworths.media/content/wowproductimages/small/167296.jpg,https://www.woolworths.com.au/shop/productdetails/167296
Chili Powder,433266,Maharajah's Choice Chilli Powder Spice,Maharajah's Choice,2.5,$0.10 / 10G,250g,https://cdn0.woolworths.media/content/wowproductimages/small/433266.jpg,https://www.woolworths.com.au/shop/productdetails/433266
Chili Powder,250994,Woolworths Chilli Flakes,Woolworths,2,$0.87 / 10G,23g,https://cdn0.woolworths.media/content/wowproductimages/small/250994.jpg,https://www.woolworths.com.au/shop/productdetails/250994
Chili Powder,36345,MasterFoods Mexican Chilli Powder,MasterFoods,3.5,$1.17 / 10G,30g,https://cdn0.woolworths.media/content/wowproductimages/small/036345.jpg,https://www.woolworths.com.au/shop/productdetails/36345
Chili Powder,93445,Old El Paso Chili Con Carne Spice Mix Chilli Spice Mix,Old El Paso,3,$8.57 / 100G,35g,https://cdn0.woolworths.media/content/wowproductimages/small/093445.jpg,https://www.woolworths.com.au/shop/productdetails/93445
Chili Powder,433185,Maharajah's Choice Crushed Chilli Spice,Maharajah's Choice,2.5,$0.10 / 10G,250g,https://cdn0.woolworths.media/content/wowproductimages/small/433185.jpg,https://www.woolworths.com.au/shop/productdetails/433185
Chili Powder,210624,Hoyt's Chilli Dried Crushed,Hoyt's,6.5,$0.65 / 10G,100g,https://cdn0.woolworths.media/content/wowproductimages/small/210624.jpg,https://www.woolworths.com.au/shop/productdetails/210624
Chilled Butter,6059391,Woolworths Roast Butternut Pumpkin Quiche,Woolworths,16,$2.29 / 100G,700g,https://cdn0.woolworths.media/content/wowproductimages/small/6059391.jpg,https://www.woolworths.com.au/shop/productdetails/6059391
Chilled Butter,972464,Impressed Cold Pressed Oh Mandy,Impressed,5.5,$5.50 / 1L,1L,https://cdn0.woolworths.media/content/wowproductimages/small/972464.jpg,https://www.woolworths.com.au/shop/productdetails/972464
Chilled Butter,763317,Home Chef Quiche Spinach & Feta Chilled Meal,Home Chef,11,$1.57 / 100G,700g,https://cdn0.woolworths.media/content/wowproductimages/small/763317.jpg,https://www.woolworths.com.au/shop/productdetails/763317
Chilled Butter,77075,Guzzi's Golden Pasta Gnocchi Potato,Guzzi's,6,$1.20 / 100G,500g,https://cdn0.woolworths.media/content/wowproductimages/small/077075.jpg,https://www.woolworths.com.au/shop/productdetails/77075
Chilled Butter,123591,My Muscle Chef Crumbed Chicken Roasted Potatoes Chilled Meal,My Muscle Chef,11.95,$3.51 / 100G,340g,https://cdn0.woolworths.media/content/wowproductimages/small/123591.jpg,https://www.woolworths.com.au/shop/productdetails/123591
Chilled Butter,581055,Home Chef Spinach & Feta Quiche Chilled Meal,Home Chef,5,$2.50 / 100G,200g,https://cdn0.woolworths.media/content/wowproductimages/small/581055.jpg,https://www.woolworths.com.au/shop/productdetails/581055
Chilled Butter,629052,Impressed Cold Pressed Juice Jack Rose,Impressed,3,$9.23 / 1L,325mL,https://cdn0.woolworths.media/content/wowproductimages/small/629052.jpg,https://www.woolworths.com.au/shop/productdetails/629052
Chilled Butter,804349,Woolworths Breakfast Juice,Woolworths,6,$3.00 / 1L,2L,https://cdn0.woolworths.media/content/wowproductimages/small/804349.jpg,https://www.woolworths.com.au/shop/productdetails/804349
Chilled Butter,827205,Woolworths Beef Tortellini With Creamy Mushroom Sauce Chilled Meal,Woolworths,8.5,$2.43 / 100G,350g,https://cdn0.woolworths.media/content/wowproductimages/small/827205.jpg,https://www.woolworths.com.au/shop/productdetails/827205
Chilled Butter,176963,Plantein Plant Based Sweet Chilli Tenders,Plantein,6.4,$21.33 / 1KG,300g,https://cdn0.woolworths.media/content/wowproductimages/small/176963.jpg,https://www.woolworths.com.au/shop/productdetails/176963
Chilli,948507,Gourmet Garden Paste Chilli Mild,Gourmet Garden,4.2,$0.53 / 10G,80g,https://cdn0.woolworths.media/content/wowproductimages/small/948507.jpg,https://www.woolworths.com.au/shop/productdetails/948507
Chilli,136510,Woolworths Red Cayenne Chilli,Woolworths,0.66,$0.66 / 1EA,each,https://cdn0.woolworths.media/content/wowproductimages/small/136510.jpg,https://www.woolworths.com.au/shop/productdetails/136510
Chilli,136341,Woolworths Bird's Eye Chilli Hot,Woolworths,0.14,$0.14 / 1EA,each,https://cdn0.woolworths.media/content/wowproductimages/small/136341.jpg,https://www.woolworths.com.au/shop/productdetails/136341
Chilli,106542,Woolworths Green Cayenne Chilli,Woolworths,0.66,$0.66 / 1EA,each,https://cdn0.woolworths.media/content/wowproductimages/small/106542.jpg,https://www.woolworths.com.au/shop/productdetails/106542
Chilli,876327,Woolworths Red Cayenne Chilli Punnet,Woolworths,4,$80.00 / 1KG,50g,https://cdn0.woolworths.media/content/wowproductimages/small/876327.jpg,https://www.woolworths.com.au/shop/productdetails/876327
Chilli,126772,Woolworths Jalapeno Chilli Hot,Woolworths,1.11,$1.11 / 1EA,each,https://cdn0.woolworths.media/content/wowproductimages/small/126772.jpg,https://www.woolworths.com.au/shop/productdetails/126772
Chilli,189001,Woolworths Birdseye Chilli Hot,Woolworths,4,$100.00 / 1KG,40g,https://cdn0.woolworths.media/content/wowproductimages/small/189001.jpg,https://www.woolworths.com.au/shop/productdetails/189001
Chilli,878644,Woolworths Habanero Chilli Hot Punnet,Woolworths,4,$114.29 / 1KG,35g,https://cdn0.woolworths.media/content/wowproductimages/small/878644.jpg,https://www.woolworths.com.au/shop/productdetails/878644
Chilli,875855,Woolworths Green Cayenne Chilli Punnet,Woolworths,4,$80.00 / 1KG,50g,https://cdn0.woolworths.media/content/wowproductimages/small/875855.jpg,https://www.woolworths.com.au/shop/productdetails/875855
Chilli,876280,Woolworths Jalapeno Chilli Punnet,Woolworths,4,$50.00 / 1KG,80g,https://cdn0.woolworths.media/content/wowproductimages/small/876280.jpg,https://www.woolworths.com.au/shop/productdetails/876280
Chilli Powder,250995,Woolworths Chilli Ground,Woolworths,2,$0.67 / 10G,30g,https://cdn0.woolworths.media/content/wowproductimages/small/250995.jpg,https://www.woolworths.com.au/shop/productdetails/250995
Chilli Powder,94630,Hoyt's Chilli Powder,Hoyt's,2.25,$0.45 / 10G,50g,https://cdn0.woolworths.media/content/wowproductimages/small/094630.jpg,https://www.woolworths.com.au/shop/productdetails/94630
Chilli Powder,35942,MasterFoods Ground Chilli Ground,MasterFoods,3.5,$1.30 / 10G,27g,https://cdn0.woolworths.media/content/wowproductimages/small/035942.jpg,https://www.woolworths.com.au/shop/productdetails/35942
Chilli Powder,433266,Maharajah's Choice Chilli Powder Spice,Maharajah's Choice,2.5,$0.10 / 10G,250g,https://cdn0.woolworths.media/content/wowproductimages/small/433266.jpg,https://www.woolworths.com.au/shop/productdetails/433266
Chilli Powder,36345,MasterFoods Mexican Chilli Powder,MasterFoods,3.5,$1.17 / 10G,30g,https://cdn0.woolworths.media/content/wowproductimages/small/036345.jpg,https://www.woolworths.com.au/shop/productdetails/36345
Chilli Powder,250994,Woolworths Chilli Flakes,Woolworths,2,$0.87 / 10G,23g,https://cdn0.woolworths.media/content/wowproductimages/small/250994.jpg,https://www.woolworths.com.au/shop/productdetails/250994
Chilli Powder,210624,Hoyt's Chilli Dried Crushed,Hoyt's,6.5,$0.65 / 10G,100g,https://cdn0.woolworths.media/content/wowproductimages/small/210624.jpg,https://www.woolworths.com.au/shop/productdetails/210624
Chilli Powder,97190,Hoyt's Chilli Dry,Hoyt's,2.5,$1.00 / 10G,25g,https://cdn0.woolworths.media/content/wowproductimages/small/097190.jpg,https://www.woolworths.com.au/shop/productdetails/97190
Chilli Powder,167296,Soul Papa & Co Red Pepper Powder Coarse,Soul Papa,6.5,$0.33 / 10G,200g,https://cdn0.woolworths.media/content/wowproductimages/small/167296.jpg,https://www.woolworths.com.au/shop/productdetails/167296
Chilli Powder,201050,Conimex Sambal Oelek Paste Hot Chilli,Conimex,5.5,$2.89 / 100G,190g,https://cdn0.woolworths.media/content/wowproductimages/small/201050.jpg,https://www.woolworths.com.au/shop/productdetails/201050
Chinese Broccoli,187314,Woolworths Broccolini Bunch,Woolworths,2.3,$2.30 / 1EA,each,https://cdn0.woolworths.media/content/wowproductimages/small/187314.jpg,https://www.woolworths.com.au/shop/productdetails/187314
Chinese Broccoli,134681,Fresh Broccoli,,1.49,$1.49 / 1EA,each,https://cdn0.woolworths.media/content/wowproductimages/small/134681.jpg,https://www.woolworths.com.au/shop/productdetails/134681
Chinese Broccoli,573712,Woolworths Asian Greens & Broccolini With Japanese Style Sauce,Woolworths,5.5,$31.43 / 1KG,175g,https://cdn0.woolworths.media/content/wowproductimages/small/573712.jpg,https://www.woolworths.com.au/shop/productdetails/573712
Chinese Broccoli,810386,Macro Organic Broccoli,Macro,8.9,$17.80 / 1KG,500g,https://cdn0.woolworths.media/content/wowproductimages/small/810386.jpg,https://www.woolworths.com.au/shop/productdetails/810386
Chinese Broccoli,159055,Woolworths Washed & Ready To Cook Broccoli Florets,Woolworths,2.2,$14.67 / 1KG,150g,https://cdn0.woolworths.media/content/wowproductimages/small/159055.jpg,https://www.woolworths.com.au/shop/productdetails/159055
Chinese Broccoli,571556,Woolworths Broccolini & Green Beans With Almond Flakes,Woolworths,5.5,$32.35 / 1KG,170g,https://cdn0.woolworths.media/content/wowproductimages/small/571556.jpg,https://www.woolworths.com.au/shop/productdetails/571556
Chinese Broccoli,571899,Woolworths Honey Sea Salt Carrots & Broccolini,Woolworths,5.5,$30.56 / 1KG,180g,https://cdn0.woolworths.media/content/wowproductimages/small/571899.jpg,https://www.woolworths.com.au/shop/productdetails/571899
Chinese Broccoli,159054,Woolworths Washed & Ready To Cook Broccoli & Cauliflower Florets,Woolworths,2.2,$14.67 / 1KG,150g,https://cdn0.woolworths.media/content/wowproductimages/small/159054.jpg,https://www.woolworths.com.au/shop/productdetails/159054
Chinese Broccoli,583617,"Woolworths Carrots, Broccoli & Cauliflower With Herb Butter",Woolworths,5.5,$27.50 / 1KG,200g,https://cdn0.woolworths.media/content/wowproductimages/small/583617.jpg,https://www.woolworths.com.au/shop/productdetails/583617
Chinese Broccoli,409952,Woolworths Washed & Ready To Cook Carrot Broccoli & Cauliflower Mix,Woolworths,7,$9.33 / 1KG,750g,https://cdn0.woolworths.media/content/wowproductimages/small/409952.jpg,https://www.woolworths.com.au/shop/productdetails/409952
Chocolate Chips,490082,Nestle Bakers' Choice Milk Choc Bits,Nestle,7,$3.50 / 100G,200g,https://cdn0.woolworths.media/content/wowproductimages/small/490082.jpg,https://www.woolworths.com.au/shop/productdetails/490082
Chocolate Chips,490090,Nestle Bakers' Choice Milk Choc Bits Value Pack,Nestle,9,$2.40 / 100G,375g,https://cdn0.woolworths.media/content/wowproductimages/small/490090.jpg,https://www.woolworths.com.au/shop/productdetails/490090
Chocolate Chips,490008,Nestle Bakers' Choice Dark Choc Bits,Nestle,7,$3.50 / 100G,200g,https://cdn0.woolworths.media/content/wowproductimages/small/490008.jpg,https://www.woolworths.com.au/shop/productdetails/490008
Chocolate Chips,490083,Nestle Bakers' Choice White Choc Bits,Nestle,7,$3.50 / 100G,200g,https://cdn0.woolworths.media/content/wowproductimages/small/490083.jpg,https://www.woolworths.com.au/shop/productdetails/490083
Chocolate Chips,6036942,Woolworths Milk Chocolate Chips,Woolworths,4.5,$2.25 / 100G,200g,https://cdn0.woolworths.media/content/wowproductimages/small/6036942.jpg,https://www.woolworths.com.au/shop/productdetails/6036942
Chocolate Chips,829004,Cadbury Baking Milk Chocolate Chips,Cadbury,5.25,$2.63 / 100G,200g,https://cdn0.woolworths.media/content/wowproductimages/small/829004.jpg,https://www.woolworths.com.au/shop/productdetails/829004
Chocolate Chips,6036943,Woolworths Dark Chocolate Chips,Woolworths,4.5,$2.25 / 100G,200g,https://cdn0.woolworths.media/content/wowproductimages/small/6036943.jpg,https://www.woolworths.com.au/shop/productdetails/6036943
